# this is V11.1:
#  same geometry (i.e. wafer type, vertices coordinates etc)
#  as we got from M. Noy at the start of our (PS, GF) work, i.e. here:
# https://gitlab.cern.ch/mnoy/hgcal_modmap/-/blob/59b99c3771802d268d31a3f0c9ff84ccbd044d83/geometries/v11.1/geomCMSSW1-50_corrected_withmult_F_rotations_subcassettes.txt
# differences w.r.t it are organisation of numbers and extra columns:
# - vertices coordinates are always 2x12, to have fixed format
# - U,V added, as computed by MB_engine.py
# - cassette and sub-cassette index are now 2 separate columns (they were a single one, with two comma-separated-nums)
# - columns added: hash to identify each sensor,
#
plane itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 rate_d rate_t aa bb links_d links_t u v hash MB isEngine nROCs power mrot phi
33 FM -418.6 821.7 2 6 -418.6 725.0 -334.9 773.4 -334.9 870.0 -418.6 918.4 -502.3 870.0 -502.3 773.4 -418.6 725.0 0 1 5.64 0.21 0.24 0.77 1 2 0 5 3300050 -1 False 3 3.6000000000000005 2 116.99573393943382
33 FM -251.2 821.7 2 6 -251.2 725.0 -167.4 773.4 -167.4 870.0 -251.2 918.4 -334.9 870.0 -334.9 773.4 -251.2 725.0 0 1 8.41 0.25 0.31 0.8 1 2 1 5 3301050 -1 False 3 3.6000000000000005 2 106.99879471845088
33 FM -83.7 821.7 2 6 -83.7 725.0 0.0 773.4 0.0 870.0 -83.7 918.4 -167.4 870.0 -167.4 773.4 -83.7 725.0 0 1 11.01 0.28 0.37 0.82 1 2 2 5 3302050 -1 False 3 3.6000000000000005 2 95.81620163242029
33 FM 83.7 821.7 1 6 83.7 725.0 167.4 773.4 167.4 870.0 83.7 918.4 0.0 870.0 0.0 773.4 83.7 725.0 1 0 11.07 0.28 0.37 0.82 1 2 3 5 3303050 -1 False 3 3.6000000000000005 1 84.18379836757974
33 FM 251.2 821.7 1 6 251.2 725.0 334.9 773.4 334.9 870.0 251.2 918.4 167.4 870.0 167.4 773.4 251.2 725.0 1 0 9.04 0.25 0.32 0.8 1 2 4 5 3304050 -1 False 3 3.6000000000000005 1 73.00120528154912
33 FM 418.6 821.7 1 6 418.6 725.0 502.3 773.4 502.3 870.0 418.6 918.4 334.9 870.0 334.9 773.4 418.6 725.0 1 0 5.72 0.21 0.25 0.77 1 2 5 5 3305050 -1 False 3 3.6000000000000005 1 63.00426606056618
33 FM 586.0 821.7 1 6 586.0 725.0 669.8 773.4 669.8 870.0 586.0 918.4 502.3 870.0 502.3 773.4 586.0 725.0 0 1 2.49 0.16 0.18 0.75 1 2 6 5 3306050 -1 False 3 3.6000000000000005 1 54.50521863591015
33 FO 753.5 821.7 1 6 753.5 725.0 837.2 773.4 837.2 870.0 753.5 918.4 669.8 870.0 669.8 773.4 753.5 725.0 0 1 1.29 0.12 0.15 0.72 1 2 7 5 3307050 -1 False 3 3.6000000000000005 1 47.47913487626033
33 FO 920.9 821.7 1 6 920.9 725.0 1004.6 773.4 1004.6 870.0 920.9 918.4 837.2 870.0 837.2 773.4 920.9 725.0 0 1 0.63 0.09 0.14 0.7 1 2 8 5 3308050 -1 False 3 3.6000000000000005 1 41.741872130646684
33 FO 1088.4 821.7 1 6 1088.4 725.0 1172.1 773.4 1172.1 870.0 1088.4 918.4 1004.6 870.0 1004.6 773.4 1088.4 725.0 0 1 0.25 0.07 0.13 0.68 1 2 9 5 3309050 -1 False 3 3.6000000000000005 1 37.051396274306505
33 FOe 1255.8 821.7 1 6 1255.8 725.0 1339.5 773.4 1339.5 870.0 1255.8 918.4 1172.1 870.0 1172.1 773.4 1255.8 725.0 0 1 0.25 0.05 0.13 0.67 1 2 10 5 3310050 -1 False 3 3.6000000000000005 1 33.197684114965035
33 FO -502.3 966.7 2 6 -502.3 870.0 -418.6 918.4 -418.6 1015.1 -502.3 1063.4 -586.0 1015.1 -586.0 918.4 -502.3 870.0 0 1 1.47 0.13 0.16 0.72 1 2 0 6 3300060 -1 False 3 3.6000000000000005 2 117.45651351381827
33 FM -334.9 966.7 2 6 -334.9 870.0 -251.2 918.4 -251.2 1015.1 -334.9 1063.4 -418.6 1015.1 -418.6 918.4 -334.9 870.0 0 1 2.08 0.16 0.17 0.74 1 2 1 6 3301060 -1 False 3 3.6000000000000005 2 109.10794402870458
33 FM -167.4 966.7 2 6 -167.4 870.0 -83.7 918.4 -83.7 1015.1 -167.4 1063.4 -251.2 1015.1 -251.2 918.4 -167.4 870.0 0 1 3.94 0.18 0.21 0.75 1 2 2 6 3302060 -1 False 3 3.6000000000000005 2 99.8242804747243
33 FM 0.0 966.7 1 6 0.0 870.0 83.7 918.4 83.7 1015.1 0.0 1063.4 -83.7 1015.1 -83.7 918.4 0.0 870.0 1 0 4.14 0.18 0.22 0.76 1 2 3 6 3303060 -1 False 3 3.6000000000000005 1 90.0
33 FM 167.4 966.7 1 6 167.4 870.0 251.2 918.4 251.2 1015.1 167.4 1063.4 83.7 1015.1 83.7 918.4 167.4 870.0 1 0 3.58 0.18 0.21 0.75 1 2 4 6 3304060 -1 False 3 3.6000000000000005 1 80.17571952527572
33 FM 334.9 966.7 1 6 334.9 870.0 418.6 918.4 418.6 1015.1 334.9 1063.4 251.2 1015.1 251.2 918.4 334.9 870.0 1 0 2.12 0.16 0.17 0.74 1 2 5 6 3305060 -1 False 3 3.6000000000000005 1 70.89205597129543
33 FO 502.3 966.7 1 6 502.3 870.0 586.0 918.4 586.0 1015.1 502.3 1063.4 418.6 1015.1 418.6 918.4 502.3 870.0 1 0 1.32 0.13 0.15 0.72 1 2 6 6 3306060 -1 False 3 3.6000000000000005 1 62.54348648618173
33 FO 669.8 966.7 1 6 669.8 870.0 753.5 918.4 753.5 1015.1 669.8 1063.4 586.0 1015.1 586.0 918.4 669.8 870.0 0 1 0.83 0.11 0.14 0.71 1 2 7 6 3307060 -1 False 3 3.6000000000000005 1 55.28296997229787
33 FO 837.2 966.7 1 6 837.2 870.0 920.9 918.4 920.9 1015.1 837.2 1063.4 753.5 1015.1 753.5 918.4 837.2 870.0 0 1 0.52 0.08 0.13 0.69 1 2 8 6 3308060 -1 False 3 3.6000000000000005 1 49.10615686495852
33 FO 1004.6 966.7 1 6 1004.6 870.0 1088.4 918.4 1088.4 1015.1 1004.6 1063.4 920.9 1015.1 920.9 918.4 1004.6 870.0 0 1 0.29 0.06 0.13 0.68 1 2 9 6 3309060 -1 False 3 3.6000000000000005 1 43.89857325238904
33 FO 1172.1 966.7 1 6 1172.1 870.0 1255.8 918.4 1255.8 1015.1 1172.1 1063.4 1088.4 1015.1 1088.4 918.4 1172.1 870.0 0 1 0.2 0.05 0.12 0.67 1 2 10 6 3310060 -1 False 3 3.6000000000000005 1 39.51441344439858
33 FO -586.0 1111.7 2 6 -586.0 1015.1 -502.3 1063.4 -502.3 1160.1 -586.0 1208.4 -669.8 1160.1 -669.8 1063.4 -586.0 1015.1 0 1 0.57 0.09 0.13 0.7 1 2 0 7 3300070 -1 False 3 3.6000000000000005 2 117.79463938147684
33 FO -418.6 1111.7 2 6 -418.6 1015.1 -334.9 1063.4 -334.9 1160.1 -418.6 1208.4 -502.3 1160.1 -502.3 1063.4 -418.6 1015.1 0 1 0.99 0.1 0.14 0.71 1 2 1 7 3301070 -1 False 3 3.6000000000000005 2 110.63338493450149
33 FO -251.2 1111.7 2 6 -251.2 1015.1 -167.4 1063.4 -167.4 1160.1 -251.2 1208.4 -334.9 1160.1 -334.9 1063.4 -251.2 1015.1 0 1 1.13 0.12 0.15 0.71 1 2 2 7 3302070 -1 False 3 3.6000000000000005 2 102.73273940732072
33 FO -83.7 1111.7 2 6 -83.7 1015.1 0.0 1063.4 0.0 1160.1 -83.7 1208.4 -167.4 1160.1 -167.4 1063.4 -83.7 1015.1 0 1 1.18 0.12 0.15 0.72 1 2 3 7 3303070 -1 False 3 3.6000000000000005 2 94.30568128969517
33 FO 83.7 1111.7 1 6 83.7 1015.1 167.4 1063.4 167.4 1160.1 83.7 1208.4 0.0 1160.1 0.0 1063.4 83.7 1015.1 1 0 1.44 0.12 0.15 0.72 1 2 4 7 3304070 -1 False 3 3.6000000000000005 1 85.69431871030481
33 FO 251.2 1111.7 1 6 251.2 1015.1 334.9 1063.4 334.9 1160.1 251.2 1208.4 167.4 1160.1 167.4 1063.4 251.2 1015.1 1 0 0.96 0.12 0.14 0.71 1 2 5 7 3305070 -1 False 3 3.6000000000000005 1 77.26726059267928
33 FO 418.6 1111.7 1 6 418.6 1015.1 502.3 1063.4 502.3 1160.1 418.6 1208.4 334.9 1160.1 334.9 1063.4 418.6 1015.1 1 0 0.77 0.1 0.14 0.71 1 2 6 7 3306070 -1 False 3 3.6000000000000005 1 69.36661506549852
33 FO 586.0 1111.7 1 6 586.0 1015.1 669.8 1063.4 669.8 1160.1 586.0 1208.4 502.3 1160.1 502.3 1063.4 586.0 1015.1 1 0 0.46 0.09 0.13 0.7 1 2 7 7 3307070 -1 False 3 3.6000000000000005 1 62.20536061852316
33 FO 753.5 1111.7 1 6 753.5 1015.1 837.2 1063.4 837.2 1160.1 753.5 1208.4 669.8 1160.1 669.8 1063.4 753.5 1015.1 0 1 0.35 0.07 0.13 0.68 1 2 8 7 3308070 -1 False 3 3.6000000000000005 1 55.87094281560452
33 FO 920.9 1111.7 1 6 920.9 1015.1 1004.6 1063.4 1004.6 1160.1 920.9 1208.4 837.2 1160.1 837.2 1063.4 920.9 1015.1 0 1 0.25 0.05 0.13 0.68 1 2 9 7 3309070 -1 False 3 3.6000000000000005 1 50.36263603106679
33 FO 1088.4 1111.7 1 6 1088.4 1015.1 1172.1 1063.4 1172.1 1160.1 1088.4 1208.4 1004.6 1160.1 1004.6 1063.4 1088.4 1015.1 0 1 0.15 0.04 0.12 0.67 1 2 10 7 3310070 -1 False 3 3.6000000000000005 1 45.606764127262
33 FO -669.8 1256.7 2 6 -669.8 1160.1 -586.0 1208.4 -586.0 1305.1 -669.8 1353.4 -753.5 1305.1 -753.5 1208.4 -669.8 1160.1 0 1 0.23 0.06 0.13 0.68 1 2 0 8 3300080 -1 False 3 3.6000000000000005 2 118.05686655923867
33 FO -502.3 1256.7 2 6 -502.3 1160.1 -418.6 1208.4 -418.6 1305.1 -502.3 1353.4 -586.0 1305.1 -586.0 1208.4 -502.3 1160.1 0 1 0.35 0.07 0.13 0.68 1 2 1 8 3301080 -1 False 3 3.6000000000000005 2 111.78647253726925
33 FO -334.9 1256.7 2 6 -334.9 1160.1 -251.2 1208.4 -251.2 1305.1 -334.9 1353.4 -418.6 1305.1 -418.6 1208.4 -334.9 1160.1 0 1 0.51 0.08 0.13 0.69 1 2 2 8 3302080 -1 False 3 3.6000000000000005 2 104.9220523869424
33 FO -167.4 1256.7 2 6 -167.4 1160.1 -83.7 1208.4 -83.7 1305.1 -167.4 1353.4 -251.2 1305.1 -251.2 1208.4 -167.4 1160.1 0 1 0.49 0.08 0.13 0.69 1 2 3 8 3303080 -1 False 3 3.6000000000000005 2 97.58747590860312
33 FO 0.0 1256.7 1 6 0.0 1160.1 83.7 1208.4 83.7 1305.1 0.0 1353.4 -83.7 1305.1 -83.7 1208.4 0.0 1160.1 1 0 0.62 0.09 0.13 0.7 1 2 4 8 3304080 -1 False 3 3.6000000000000005 1 90.0
33 FO 167.4 1256.7 1 6 167.4 1160.1 251.2 1208.4 251.2 1305.1 167.4 1353.4 83.7 1305.1 83.7 1208.4 167.4 1160.1 1 0 0.59 0.08 0.13 0.69 1 2 5 8 3305080 -1 False 3 3.6000000000000005 1 82.41252409139689
33 FO 334.9 1256.7 1 6 334.9 1160.1 418.6 1208.4 418.6 1305.1 334.9 1353.4 251.2 1305.1 251.2 1208.4 334.9 1160.1 1 0 0.46 0.08 0.13 0.69 1 2 6 8 3306080 -1 False 3 3.6000000000000005 1 75.07794761305762
33 FO 502.3 1256.7 1 6 502.3 1160.1 586.0 1208.4 586.0 1305.1 502.3 1353.4 418.6 1305.1 418.6 1208.4 502.3 1160.1 1 0 0.31 0.07 0.13 0.68 1 2 7 8 3307080 -1 False 3 3.6000000000000005 1 68.21352746273075
33 FO 669.8 1256.7 1 6 669.8 1160.1 753.5 1208.4 753.5 1305.1 669.8 1353.4 586.0 1305.1 586.0 1208.4 669.8 1160.1 1 0 0.22 0.06 0.13 0.68 1 2 8 8 3308080 -1 False 3 3.6000000000000005 1 61.943133440761336
33 FOe 837.2 1256.7 1 6 837.2 1160.1 920.9 1208.4 920.9 1305.1 837.2 1353.4 753.5 1305.1 753.5 1208.4 837.2 1160.1 0 1 0.13 0.05 0.12 0.67 1 2 9 8 3309080 -1 False 3 3.6000000000000005 1 56.32887496632732
33 FOe 1004.6 1256.7 1 6 1004.6 1160.1 1088.4 1208.4 1088.4 1305.1 1004.6 1353.4 920.9 1305.1 920.9 1208.4 1004.6 1160.1 0 1 0.14 0.04 0.12 0.66 1 2 10 8 3310080 -1 False 3 3.6000000000000005 1 51.36132609513434
33 aOe -753.5 1401.7 3 4 -753.5 1498.4 -753.5 1305.1 -669.8 1353.4 -669.8 1450.1 -753.5 1498.4 -99.0 -99.0 -99.0 -99.0 0 1 0.05 0.02 0.12 0.65 1 1 0 9 3300090 -1 False 3 3.6000000000000005 3 118.260764846834
33 FO -586.0 1401.7 2 6 -586.0 1305.1 -502.3 1353.4 -502.3 1450.1 -586.0 1498.4 -669.8 1450.1 -669.8 1353.4 -586.0 1305.1 0 1 0.19 0.05 0.12 0.67 1 2 1 9 3301090 -1 False 3 3.6000000000000005 2 112.68803826013279
33 FO -418.6 1401.7 2 6 -418.6 1305.1 -334.9 1353.4 -334.9 1450.1 -418.6 1498.4 -502.3 1450.1 -502.3 1353.4 -418.6 1305.1 0 1 0.2 0.05 0.12 0.67 1 2 2 9 3302090 -1 False 3 3.6000000000000005 2 106.62759078353338
33 FO -251.2 1401.7 2 6 -251.2 1305.1 -167.4 1353.4 -167.4 1450.1 -251.2 1498.4 -334.9 1450.1 -334.9 1353.4 -251.2 1305.1 0 1 0.2 0.06 0.12 0.68 1 2 3 9 3303090 -1 False 3 3.6000000000000005 2 100.16017773094879
33 FO -83.7 1401.7 2 6 -83.7 1305.1 0.0 1353.4 0.0 1450.1 -83.7 1498.4 -167.4 1450.1 -167.4 1353.4 -83.7 1305.1 0 1 0.24 0.06 0.13 0.68 1 2 4 9 3304090 -1 False 3 3.6000000000000005 2 93.41725690505292
33 FO 83.7 1401.7 1 6 83.7 1305.1 167.4 1353.4 167.4 1450.1 83.7 1498.4 0.0 1450.1 0.0 1353.4 83.7 1305.1 1 0 0.24 0.06 0.13 0.68 1 2 5 9 3305090 -1 False 3 3.6000000000000005 1 86.58274309494709
33 FO 251.2 1401.7 1 6 251.2 1305.1 334.9 1353.4 334.9 1450.1 251.2 1498.4 167.4 1450.1 167.4 1353.4 251.2 1305.1 1 0 0.25 0.06 0.13 0.68 1 2 6 9 3306090 -1 False 3 3.6000000000000005 1 79.83982226905121
33 FO 418.6 1401.7 1 6 418.6 1305.1 502.3 1353.4 502.3 1450.1 418.6 1498.4 334.9 1450.1 334.9 1353.4 418.6 1305.1 1 0 0.17 0.05 0.12 0.67 1 2 7 9 3307090 -1 False 3 3.6000000000000005 1 73.37240921646664
33 FO 586.0 1401.7 1 6 586.0 1305.1 669.8 1353.4 669.8 1450.1 586.0 1498.4 502.3 1450.1 502.3 1353.4 586.0 1305.1 1 0 0.17 0.05 0.12 0.67 1 2 8 9 3308090 -1 False 3 3.6000000000000005 1 67.3119617398672
33 aOe 753.5 1401.7 0 4 753.5 1305.1 753.5 1498.4 669.8 1450.1 669.8 1353.4 753.5 1305.1 -99.0 -99.0 -99.0 -99.0 1 0 0.07 0.02 0.12 0.65 1 1 9 9 3309090 -1 False 3 3.6000000000000005 0 61.73923515316601
33 FOe -502.3 1546.8 2 6 -502.3 1450.1 -418.6 1498.4 -418.6 1595.1 -502.3 1643.4 -586.0 1595.1 -586.0 1498.4 -502.3 1450.1 0 1 0.12 0.04 0.12 0.66 1 2 2 10 3302100 -1 False 3 3.6000000000000005 2 107.99042440320397
33 FO -334.9 1546.8 2 6 -334.9 1450.1 -251.2 1498.4 -251.2 1595.1 -334.9 1643.4 -418.6 1595.1 -418.6 1498.4 -334.9 1450.1 0 1 0.14 0.04 0.12 0.67 1 2 3 10 3303100 -1 False 3 3.6000000000000005 2 102.2166310661926
33 FOe -167.4 1546.8 2 6 -167.4 1450.1 -83.7 1498.4 -83.7 1595.1 -167.4 1643.4 -251.2 1595.1 -251.2 1498.4 -167.4 1450.1 0 1 0.13 0.04 0.12 0.67 1 2 4 10 3304100 -1 False 3 3.6000000000000005 2 96.17670608476988
33 dOe 0.0 1546.8 1 5 83.7 1498.4 83.7 1546.8 -83.7 1546.8 -83.7 1498.4 -0.0 1450.1 83.7 1498.4 -99.0 -99.0 1 0 0.07 0.02 0.12 0.66 1 1 5 10 3305100 -1 False 2 2.4 1 90.0
33 FOe 167.4 1546.8 1 6 167.4 1450.1 251.2 1498.4 251.2 1595.1 167.4 1643.4 83.7 1595.1 83.7 1498.4 167.4 1450.1 1 0 0.16 0.04 0.12 0.67 1 2 6 10 3306100 -1 False 3 3.6000000000000005 1 83.82329391523014
33 FO 334.9 1546.8 1 6 334.9 1450.1 418.6 1498.4 418.6 1595.1 334.9 1643.4 251.2 1595.1 251.2 1498.4 334.9 1450.1 1 0 0.16 0.04 0.12 0.67 1 2 7 10 3307100 -1 False 3 3.6000000000000005 1 77.7833689338074
33 FOe 502.3 1546.8 1 6 502.3 1450.1 586.0 1498.4 586.0 1595.1 502.3 1643.4 418.6 1595.1 418.6 1498.4 502.3 1450.1 1 0 0.16 0.04 0.12 0.66 1 2 8 10 3308100 -1 False 3 3.6000000000000005 1 72.00957559679604
33 aIe 334.9 96.7 3 4 334.9 193.3 334.9 0.0 418.6 48.3 418.6 145.0 334.9 193.3 -99.0 -99.0 -99.0 -99.0 0 0 72.12 0.55 1.71 0.99 2 2 2 0 3302000 -1 False 6 7.200000000000001 3 16.10569813251322
33 aIe 251.2 241.7 4 4 167.4 290.0 334.9 193.3 334.9 290.0 251.2 338.4 167.4 290.0 -99.0 -99.0 -99.0 -99.0 0 1 71.68 0.55 1.7 0.99 2 2 2 1 3302010 -1 False 6 7.200000000000001 4 43.89583582629097
33 bIe 0.0 386.7 5 5 -83.7 338.4 83.7 338.4 83.7 435.0 0.0 483.4 -83.7 435.0 -83.7 338.4 -99.0 -99.0 1 0 108.09 0.87 2.28 1.2 3 2 1 2 3301020 -1 False 6 7.200000000000001 5 90.0
33 cOe 1674.4 96.7 5 3 1590.7 48.3 1674.4 193.3 1590.7 145.0 1590.7 48.3 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0 0 0.02 0.01 0.12 0.64 1 0 10 0 3310000 -1 False 3 3.6000000000000005 5 3.3052761804408726
33 cOe 1674.4 386.7 0 3 1674.4 290.0 1590.7 435.0 1590.7 338.4 1674.4 290.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0 0 0.01 0.01 0.12 0.64 1 0 11 2 3311020 -1 False 3 3.6000000000000005 0 13.004362969527728
33 aOe 1590.7 531.7 0 4 1590.7 435.0 1590.7 628.4 1507.0 580.0 1507.0 483.4 1590.7 435.0 -99.0 -99.0 -99.0 -99.0 0 0 0.06 0.02 0.12 0.65 1 1 11 3 3311030 -1 False 3 3.6000000000000005 0 18.4824810398275
33 bOe 1507.0 676.7 1 5 1590.7 628.4 1507.0 773.4 1423.2 725.0 1423.2 628.4 1507.0 580.0 1590.7 628.4 -99.0 -99.0 0 0 0.09 0.03 0.12 0.66 1 2 11 4 3311040 -1 False 3 3.6000000000000005 1 24.181883780759506
33 bOe 1339.5 966.7 1 5 1423.2 918.4 1339.5 1063.4 1255.8 1015.1 1255.8 918.4 1339.5 870.0 1423.2 918.4 -99.0 -99.0 0 1 0.1 0.03 0.12 0.66 1 2 11 6 3311060 -1 False 3 3.6000000000000005 1 35.81750154171213
33 aOe 1255.8 1111.7 1 4 1339.5 1063.4 1172.1 1160.1 1172.1 1063.4 1255.8 1015.1 1339.5 1063.4 -99.0 -99.0 -99.0 -99.0 0 1 0.06 0.02 0.12 0.65 1 1 11 7 3311070 -1 False 3 3.6000000000000005 1 41.51693819736862
33 cOe 1172.1 1256.7 0 3 1172.1 1160.1 1088.4 1305.1 1088.4 1208.4 1172.1 1160.1 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0 1 0.02 0.01 0.12 0.64 1 0 11 8 3311080 -1 False 3 3.6000000000000005 0 46.99492096658591
33 cOe 920.9 1401.7 1 3 1004.6 1353.4 837.2 1353.4 920.9 1305.1 1004.6 1353.4 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0 1 0.02 0.01 0.12 0.64 1 0 10 9 3310090 -1 False 3 3.6000000000000005 1 56.695568587209095
33 aOe -669.8 1546.8 2 4 -586.0 1595.1 -753.5 1498.4 -669.8 1450.1 -586.0 1498.4 -586.0 1595.1 -99.0 -99.0 -99.0 -99.0 0 1 0.06 0.02 0.12 0.65 1 1 1 10 3301100 -1 False 3 3.6000000000000005 2 113.41372205485034
33 aOe 669.8 1546.8 1 4 753.5 1498.4 586.0 1595.1 586.0 1498.4 669.8 1450.1 753.5 1498.4 -99.0 -99.0 -99.0 -99.0 1 0 0.06 0.02 0.12 0.65 1 1 9 10 3309100 -1 False 3 3.6000000000000005 1 66.58627794514967
33 cOe -418.6 1691.8 1 3 -334.9 1643.4 -502.3 1643.4 -418.6 1595.1 -334.9 1643.4 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0 1 0.02 0.01 0.12 0.64 1 0 3 11 3303110 -1 False 3 3.6000000000000005 1 103.89750531559251
33 dOe -251.2 1691.8 1 5 -167.4 1643.4 -167.4 1691.8 -334.9 1691.8 -334.9 1643.4 -251.2 1595.1 -167.4 1643.4 -99.0 -99.0 0 1 0.05 0.02 0.12 0.65 1 1 4 11 3304110 -1 False 2 2.4 1 98.44562438543923
33 dOe 251.2 1691.8 1 5 334.9 1643.4 334.9 1691.8 167.4 1691.8 167.4 1643.4 251.2 1595.1 334.9 1643.4 -99.0 -99.0 1 0 0.07 0.02 0.12 0.65 1 1 7 11 3307110 -1 False 2 2.4 1 81.55437561456077
33 cOe 418.6 1691.8 1 3 502.3 1643.4 334.9 1643.4 418.6 1595.1 502.3 1643.4 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1 0 0.02 0.01 0.12 0.64 1 0 8 11 3308110 -1 False 3 3.6000000000000005 1 76.10249468440747
34 FI 167.4 483.4 1 6 251.2 435.0 251.2 531.7 167.4 580.0 83.7 531.7 83.7 435.0 167.4 386.7 251.2 435.0 1 0 59.75 0.61 1.51 1.03 2 2 3 4 3403040 -1 False 6 7.200000000000001 1 70.89918065297363
34 FI 251.2 628.4 1 6 334.9 580.0 334.9 676.7 251.2 725.0 167.4 676.7 167.4 580.0 251.2 531.7 334.9 580.0 1 0 25.55 0.36 0.67 0.87 1 2 4 5 3404050 -1 False 6 7.200000000000001 1 68.21116778915973
34 FM 334.9 773.4 1 6 418.6 725.0 418.6 821.7 334.9 870.0 251.2 821.7 251.2 725.0 334.9 676.7 418.6 725.0 1 0 7.44 0.22 0.29 0.78 1 2 5 6 3405060 -1 False 3 3.6000000000000005 1 66.58627794514967
34 FO 418.6 918.4 1 6 502.3 870.0 502.3 966.7 418.6 1015.1 334.9 966.7 334.9 870.0 418.6 821.7 502.3 870.0 1 0 1.66 0.14 0.16 0.73 1 2 6 7 3406070 -1 False 3 3.6000000000000005 1 65.49684859093736
34 FO 502.3 1063.4 1 6 586.0 1015.1 586.0 1111.7 502.3 1160.1 418.6 1111.7 418.6 1015.1 502.3 966.7 586.0 1015.1 1 0 0.42 0.09 0.13 0.7 1 2 7 8 3407080 -1 False 3 3.6000000000000005 1 64.71615923136982
34 FO 586.0 1208.4 1 6 669.8 1160.1 669.8 1256.7 586.0 1305.1 502.3 1256.7 502.3 1160.1 586.0 1111.7 669.8 1160.1 1 0 0.27 0.06 0.13 0.68 1 2 8 9 3408090 -1 False 3 3.6000000000000005 1 64.12945536012329
34 FO 669.8 1353.4 1 6 753.5 1305.1 753.5 1401.7 669.8 1450.1 586.0 1401.7 586.0 1305.1 669.8 1256.7 753.5 1305.1 1 0 0.11 0.04 0.12 0.67 1 2 9 10 3409100 -1 False 3 3.6000000000000005 1 63.669112583813735
34 aOe 753.5 1498.4 0 4 753.5 1401.7 753.5 1595.1 669.8 1546.8 669.8 1450.1 753.5 1401.7 -99.0 -99.0 -99.0 -99.0 1 0 0.04 0.01 0.12 0.65 1 1 10 11 3410110 -1 False 3 3.6000000000000005 0 63.30356124323195
34 FI 0.0 483.4 1 6 83.7 435.0 83.7 531.7 0.0 580.0 -83.7 531.7 -83.7 435.0 0.0 386.7 83.7 435.0 1 0 69.13 0.66 1.66 1.07 2 2 2 4 3402040 -1 False 6 7.200000000000001 1 90.0
34 FI 83.7 628.4 1 6 167.4 580.0 167.4 676.7 83.7 725.0 0.0 676.7 0.0 580.0 83.7 531.7 167.4 580.0 1 0 33.28 0.41 0.8 0.91 1 2 3 5 3403050 -1 False 6 7.200000000000001 1 82.41312077268391
34 FM 167.4 773.4 1 6 251.2 725.0 251.2 821.7 167.4 870.0 83.7 821.7 83.7 725.0 167.4 676.7 251.2 725.0 1 0 10.49 0.26 0.36 0.8 1 2 4 6 3404060 -1 False 3 3.6000000000000005 1 77.78690726531936
34 FM 251.2 918.4 1 6 334.9 870.0 334.9 966.7 251.2 1015.1 167.4 966.7 167.4 870.0 251.2 821.7 334.9 870.0 1 0 3.53 0.16 0.2 0.74 1 2 5 7 3405070 -1 False 3 3.6000000000000005 1 74.70265891732426
34 FO 334.9 1063.4 1 6 418.6 1015.1 418.6 1111.7 334.9 1160.1 251.2 1111.7 251.2 1015.1 334.9 966.7 418.6 1015.1 1 0 0.72 0.1 0.14 0.71 1 2 6 8 3406080 -1 False 3 3.6000000000000005 1 72.51905289147842
34 FO 418.6 1208.4 1 6 502.3 1160.1 502.3 1256.7 418.6 1305.1 334.9 1256.7 334.9 1160.1 418.6 1111.7 502.3 1160.1 1 0 0.41 0.07 0.13 0.68 1 2 7 9 3407090 -1 False 3 3.6000000000000005 1 70.89348097644809
34 FO 502.3 1353.4 1 6 586.0 1305.1 586.0 1401.7 502.3 1450.1 418.6 1401.7 418.6 1305.1 502.3 1256.7 586.0 1305.1 1 0 0.19 0.05 0.12 0.67 1 2 8 10 3408100 -1 False 3 3.6000000000000005 1 69.63812820327277
34 FO 586.0 1498.4 1 6 669.8 1450.1 669.8 1546.8 586.0 1595.1 502.3 1546.8 502.3 1450.1 586.0 1401.7 669.8 1450.1 1 0 0.1 0.03 0.12 0.66 1 2 9 11 3409110 -1 False 3 3.6000000000000005 1 68.64033592396159
34 FIe 251.2 338.4 1 6 167.5 290.0 251.2 241.7 334.9 290.0 334.9 386.7 251.2 435.0 167.5 386.7 167.5 290.0 0 1 99.27 0.81 2.14 1.16 3 2 3 3 3403030 -1 False 6 7.200000000000001 1 53.41288105040656
34 FIe 418.6 48.3 0 6 334.8 -0.0 418.6 -48.4 502.3 0.0 502.3 96.7 418.6 145.0 334.9 96.7 334.8 -0.0 0 0 99.38 0.81 2.15 1.16 3 2 3 1 3403010 -1 False 6 7.200000000000001 0 6.5819446551780105
34 FI -167.4 483.4 2 6 -83.7 435.0 -83.7 531.7 -167.4 580.0 -251.2 531.7 -251.2 435.0 -167.4 386.7 -83.7 435.0 0 1 58.48 0.61 1.49 1.03 2 2 1 4 3401040 -1 False 6 7.200000000000001 2 109.10081934702639
