plane itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 rate_d rate_t aa bb links_d links_t u v hash MB isEngine nROCs power mrot phi
27 FI 669.80000 0.00000 0 6 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.00000 48.30000 586.00000 -48.30000 669.80000 -96.70000 0 0 60.74000 1.17000 1.52000 1.39000 2 2 4 0 2704000 0 True 6 7.20000 0 0.00000
27 FM 837.20000 0.00000 0 6 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 0 0 28.78000 0.70000 0.73000 1.09000 1 2 5 0 2705000 1 False 3 3.60000 0 0.00000
27 FM 1004.60000 0.00000 0 6 1004.60000 -96.70000 1088.40000 -48.30000 1088.40000 48.30000 1004.60000 96.70000 920.90000 48.30000 920.90000 -48.30000 1004.60000 -96.70000 0 0 9.15000 0.45000 0.33000 0.93000 1 2 6 0 2706000 1 True 3 3.60000 0 0.00000
27 FM 1172.10000 0.00000 0 6 1172.10000 -96.70000 1255.80000 -48.30000 1255.80000 48.30000 1172.10000 96.70000 1088.40000 48.30000 1088.40000 -48.30000 1172.10000 -96.70000 0 0 2.78000 0.30000 0.19000 0.83000 1 2 7 0 2707000 1 False 3 3.60000 0 0.00000
27 FO 1339.50000 0.00000 0 6 1339.50000 -96.70000 1423.20000 -48.30000 1423.20000 48.30000 1339.50000 96.70000 1255.80000 48.30000 1255.80000 -48.30000 1339.50000 -96.70000 0 0 1.20000 0.20000 0.15000 0.77000 1 2 8 0 2708000 1 False 3 3.60000 0 0.00000
27 FOe 1507.00000 0.00000 0 6 1507.00000 -96.70000 1590.70000 -48.30000 1590.70000 48.30000 1507.00000 96.70000 1423.20000 48.30000 1423.20000 -48.30000 1507.00000 -96.70000 0 0 0.64000 0.13000 0.14000 0.72000 1 2 9 0 2709000 1 False 3 3.60000 0 0.00000
27 FI 418.60000 145.00000 0 6 418.60000 48.30000 502.30000 96.70000 502.30000 193.30000 418.60000 241.70000 334.90000 193.30000 334.90000 96.70000 418.60000 48.30000 0 0 154.83000 2.75000 3.03000 2.40000 4 3 3 1 2703010 2 False 6 7.20000 0 19.10571
27 FI 586.00000 145.00000 0 6 586.00000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.30000 193.30000 502.30000 96.70000 586.00000 48.30000 0 0 84.78000 1.47000 1.91000 1.58000 2 2 4 1 2704010 2 False 6 7.20000 0 13.89813
27 FI 753.50000 145.00000 0 6 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.70000 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 0 0 41.96000 0.86000 0.94000 1.19000 1 2 5 1 2705010 2 True 6 7.20000 0 10.89258
27 FM 920.90000 145.00000 0 6 920.90000 48.30000 1004.60000 96.70000 1004.60000 193.30000 920.90000 241.70000 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 0 0 15.22000 0.54000 0.46000 0.99000 1 2 6 1 2706010 5 False 3 3.60000 0 8.94802
27 FM 1088.40000 145.00000 0 6 1088.40000 48.30000 1172.10000 96.70000 1172.10000 193.30000 1088.40000 241.70000 1004.60000 193.30000 1004.60000 96.70000 1088.40000 48.30000 0 0 5.83000 0.36000 0.25000 0.87000 1 2 7 1 2707010 5 True 3 3.60000 0 7.58844
27 FO 1255.80000 145.00000 0 6 1255.80000 48.30000 1339.50000 96.70000 1339.50000 193.30000 1255.80000 241.70000 1172.10000 193.30000 1172.10000 96.70000 1255.80000 48.30000 0 0 1.88000 0.24000 0.17000 0.79000 1 2 8 1 2708010 5 False 3 3.60000 0 6.58645
27 FO 1423.20000 145.00000 0 6 1423.20000 48.30000 1507.00000 96.70000 1507.00000 193.30000 1423.20000 241.70000 1339.50000 193.30000 1339.50000 96.70000 1423.20000 48.30000 0 0 0.72000 0.16000 0.14000 0.74000 1 2 9 1 2709010 5 False 3 3.60000 0 5.81740
27 FI 334.90000 290.00000 1 6 334.90000 193.30000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.20000 338.40000 251.20000 241.70000 334.90000 193.30000 0 0 152.78000 2.75000 3.01000 2.40000 4 3 3 2 2703020 4 False 6 7.20000 1 40.89028
27 FI 502.30000 290.00000 1 6 502.30000 193.30000 586.00000 241.70000 586.00000 338.40000 502.30000 386.70000 418.60000 338.40000 418.60000 241.70000 502.30000 193.30000 0 0 93.85000 1.60000 2.05000 1.67000 3 2 4 2 2704020 3 False 6 7.20000 1 29.99974
27 FI 669.80000 290.00000 0 6 669.80000 193.30000 753.50000 241.70000 753.50000 338.40000 669.80000 386.70000 586.00000 338.40000 586.00000 241.70000 669.80000 193.30000 0 0 43.05000 0.97000 1.20000 1.26000 2 2 5 2 2705020 3 False 6 7.20000 0 23.41093
27 FM 837.20000 290.00000 0 6 837.20000 193.30000 920.90000 241.70000 920.90000 338.40000 837.20000 386.70000 753.50000 338.40000 753.50000 241.70000 837.20000 193.30000 0 0 21.83000 0.61000 0.61000 1.03000 1 2 6 2 2706020 6 False 3 3.60000 0 19.10571
27 FM 1004.60000 290.00000 0 6 1004.60000 193.30000 1088.40000 241.70000 1088.40000 338.40000 1004.60000 386.70000 920.90000 338.40000 920.90000 241.70000 1004.60000 193.30000 0 0 7.12000 0.41000 0.28000 0.90000 1 2 7 2 2707020 6 True 3 3.60000 0 16.10195
27 FM 1172.10000 290.00000 0 6 1172.10000 193.30000 1255.80000 241.70000 1255.80000 338.40000 1172.10000 386.70000 1088.40000 338.40000 1088.40000 241.70000 1172.10000 193.30000 0 0 2.46000 0.27000 0.18000 0.82000 1 2 8 2 2708020 6 False 3 3.60000 0 13.89699
27 FO 1339.50000 290.00000 0 6 1339.50000 193.30000 1423.20000 241.70000 1423.20000 338.40000 1339.50000 386.70000 1255.80000 338.40000 1255.80000 241.70000 1339.50000 193.30000 0 0 0.99000 0.18000 0.14000 0.76000 1 2 9 2 2709020 6 False 3 3.60000 0 12.21593
27 FOe 1507.00000 290.00000 0 6 1507.00000 193.30000 1590.70000 241.70000 1590.70000 338.40000 1507.00000 386.70000 1423.20000 338.40000 1423.20000 241.70000 1507.00000 193.30000 0 0 0.29000 0.12000 0.13000 0.72000 1 2 10 2 2710020 6 False 3 3.60000 0 10.89258
27 FI 418.60000 435.00000 1 6 418.60000 338.40000 502.30000 386.70000 502.30000 483.40000 418.60000 531.70000 334.90000 483.40000 334.90000 386.70000 418.60000 338.40000 0 0 84.18000 1.47000 1.90000 1.58000 2 2 4 3 2704030 4 False 6 7.20000 1 46.10067
27 FI 586.00000 435.00000 1 6 586.00000 338.40000 669.80000 386.70000 669.80000 483.40000 586.00000 531.70000 502.30000 483.40000 502.30000 386.70000 586.00000 338.40000 0 0 109.27000 0.97000 2.31000 1.26000 3 2 5 3 2705030 3 True 6 7.20000 1 36.58727
27 FM 753.50000 435.00000 1 6 753.50000 338.40000 837.20000 386.70000 837.20000 483.40000 753.50000 531.70000 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 0 0 23.61000 0.64000 0.64000 1.05000 1 2 6 3 2706030 10 False 3 3.60000 1 29.99809
27 FM 920.90000 435.00000 0 6 920.90000 338.40000 1004.60000 386.70000 1004.60000 483.40000 920.90000 531.70000 837.20000 483.40000 837.20000 386.70000 920.90000 338.40000 0 0 8.56000 0.44000 0.31000 0.92000 1 2 7 3 2707030 7 False 3 3.60000 0 25.28436
27 FM 1088.40000 435.00000 0 6 1088.40000 338.40000 1172.10000 386.70000 1172.10000 483.40000 1088.40000 531.70000 1004.60000 483.40000 1004.60000 386.70000 1088.40000 338.40000 0 0 3.50000 0.30000 0.20000 0.83000 1 2 8 3 2708030 7 True 3 3.60000 0 21.78507
27 FO 1255.80000 435.00000 0 6 1255.80000 338.40000 1339.50000 386.70000 1339.50000 483.40000 1255.80000 531.70000 1172.10000 483.40000 1172.10000 386.70000 1255.80000 338.40000 0 0 1.12000 0.20000 0.15000 0.77000 1 2 9 3 2709030 7 False 3 3.60000 0 19.10571
27 FO 1423.20000 435.00000 0 6 1423.20000 338.40000 1507.00000 386.70000 1507.00000 483.40000 1423.20000 531.70000 1339.50000 483.40000 1339.50000 386.70000 1423.20000 338.40000 0 0 0.46000 0.14000 0.13000 0.73000 1 2 10 3 2710030 7 False 3 3.60000 0 16.99573
27 FI 502.30000 580.00000 1 6 502.30000 483.40000 586.00000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 0 0 41.89000 0.86000 0.93000 1.19000 1 2 5 4 2705040 4 True 6 7.20000 1 49.10631
27 FM 669.80000 580.00000 1 6 669.80000 483.40000 753.50000 531.70000 753.50000 628.40000 669.80000 676.70000 586.00000 628.40000 586.00000 531.70000 669.80000 483.40000 0 0 21.49000 0.61000 0.60000 1.03000 1 2 6 4 2706040 11 False 3 3.60000 1 40.89028
27 FM 837.20000 580.00000 1 6 837.20000 483.40000 920.90000 531.70000 920.90000 628.40000 837.20000 676.70000 753.50000 628.40000 753.50000 531.70000 837.20000 483.40000 0 0 8.29000 0.44000 0.31000 0.92000 1 2 7 4 2707040 10 True 3 3.60000 1 34.71365
27 FM 1004.60000 580.00000 1 6 1004.60000 483.40000 1088.40000 531.70000 1088.40000 628.40000 1004.60000 676.70000 920.90000 628.40000 920.90000 531.70000 1004.60000 483.40000 0 0 4.16000 0.31000 0.22000 0.84000 1 2 8 4 2708040 9 False 3 3.60000 1 29.99974
27 FO 1172.10000 580.00000 0 6 1172.10000 483.40000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 1088.40000 531.70000 1172.10000 483.40000 0 0 1.63000 0.22000 0.16000 0.78000 1 2 9 4 2709040 8 True 3 3.60000 0 26.32797
27 FO 1339.50000 580.00000 0 6 1339.50000 483.40000 1423.20000 531.70000 1423.20000 628.40000 1339.50000 676.70000 1255.80000 628.40000 1255.80000 531.70000 1339.50000 483.40000 0 0 0.81000 0.15000 0.14000 0.73000 1 2 10 4 2710040 8 False 3 3.60000 0 23.41249
27 FM 586.00000 725.00000 1 6 586.00000 628.40000 669.80000 676.70000 669.80000 773.40000 586.00000 821.70000 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 0 0 14.82000 0.54000 0.45000 0.99000 1 2 6 5 2706050 12 False 3 3.60000 1 51.05223
27 FM 753.50000 725.00000 1 6 753.50000 628.40000 837.20000 676.70000 837.20000 773.40000 753.50000 821.70000 669.80000 773.40000 669.80000 676.70000 753.50000 628.40000 0 0 7.12000 0.41000 0.28000 0.90000 1 2 7 5 2707050 11 True 3 3.60000 1 43.89569
27 FM 920.90000 725.00000 1 6 920.90000 628.40000 1004.60000 676.70000 1004.60000 773.40000 920.90000 821.70000 837.20000 773.40000 837.20000 676.70000 920.90000 628.40000 0 0 3.69000 0.30000 0.21000 0.83000 1 2 8 5 2708050 10 False 3 3.60000 1 38.21241
27 FO 1088.40000 725.00000 1 6 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.60000 773.40000 1004.60000 676.70000 1088.40000 628.40000 0 0 1.55000 0.22000 0.16000 0.78000 1 2 9 5 2709050 9 True 3 3.60000 1 33.66820
27 FO 1255.80000 725.00000 1 6 1255.80000 628.40000 1339.50000 676.70000 1339.50000 773.40000 1255.80000 821.70000 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 0 0 0.74000 0.15000 0.14000 0.74000 1 2 10 5 2710050 8 False 3 3.60000 1 29.99875
27 FM 669.80000 870.00000 1 6 669.80000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 586.00000 821.70000 669.80000 773.40000 0 0 5.57000 0.36000 0.24000 0.87000 1 2 7 6 2707060 12 True 3 3.60000 1 52.40786
27 FM 837.20000 870.00000 1 6 837.20000 773.40000 920.90000 821.70000 920.90000 918.40000 837.20000 966.70000 753.50000 918.40000 753.50000 821.70000 837.20000 773.40000 0 0 2.37000 0.27000 0.18000 0.82000 1 2 8 6 2708060 11 False 3 3.60000 1 46.10067
27 FO 1004.60000 870.00000 1 6 1004.60000 773.40000 1088.40000 821.70000 1088.40000 918.40000 1004.60000 966.70000 920.90000 918.40000 920.90000 821.70000 1004.60000 773.40000 0 0 1.47000 0.20000 0.16000 0.77000 1 2 9 6 2709060 10 False 3 3.60000 1 40.89310
27 FO 1172.10000 870.00000 1 6 1172.10000 773.40000 1255.80000 821.70000 1255.80000 918.40000 1172.10000 966.70000 1088.40000 918.40000 1088.40000 821.70000 1172.10000 773.40000 0 0 0.70000 0.15000 0.14000 0.73000 1 2 10 6 2710060 9 False 3 3.60000 1 36.58493
27 FO 753.50000 1015.10000 1 6 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.80000 1063.40000 669.80000 966.70000 753.50000 918.40000 0 0 1.74000 0.24000 0.16000 0.79000 1 2 8 7 2708070 12 False 3 3.60000 1 53.41382
27 FO 920.90000 1015.10000 1 6 920.90000 918.40000 1004.60000 966.70000 1004.60000 1063.40000 920.90000 1111.70000 837.20000 1063.40000 837.20000 966.70000 920.90000 918.40000 0 0 1.14000 0.18000 0.15000 0.76000 1 2 9 7 2709070 11 False 3 3.60000 1 47.78565
27 FO 1088.40000 1015.10000 1 6 1088.40000 918.40000 1172.10000 966.70000 1172.10000 1063.40000 1088.40000 1111.70000 1004.60000 1063.40000 1004.60000 966.70000 1088.40000 918.40000 0 0 0.70000 0.14000 0.14000 0.73000 1 2 10 7 2710070 10 False 3 3.60000 1 43.00424
27 FO 837.20000 1160.10000 1 6 837.20000 1063.40000 920.90000 1111.70000 920.90000 1208.40000 837.20000 1256.70000 753.50000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 0 0 0.59000 0.16000 0.13000 0.74000 1 2 9 8 2709080 12 False 3 3.60000 1 54.18345
27 FOe 1004.60000 1160.10000 1 6 1004.60000 1063.40000 1088.40000 1111.70000 1088.40000 1208.40000 1004.60000 1256.70000 920.90000 1208.40000 920.90000 1111.70000 1004.60000 1063.40000 0 0 0.45000 0.12000 0.13000 0.72000 1 2 10 8 2710080 11 False 3 3.60000 1 49.10875
27 gIe 334.90000 0.00000 3 6 334.90000 96.70000 310.30000 82.50000 310.30000 -82.50000 334.90000 -96.70000 418.60000 -48.30000 418.60000 48.30000 334.90000 96.70000 0 0 145.21000 2.91000 2.88000 2.50000 3 3 2 0 2702000 0 False 6 7.20000 3 0.00000
27 dIe 251.20000 145.00000 3 5 251.20000 241.70000 226.60000 227.50000 310.30000 82.50000 334.90000 96.70000 334.90000 193.30000 251.20000 241.70000 -99.00000 -99.00000 0 0 79.18000 1.61000 1.82000 1.67000 2 2 2 1 2702010 4 False 3 3.60000 3 29.99480
27 aOe 1590.70000 145.00000 0 4 1590.70000 48.30000 1590.70000 241.70000 1507.00000 193.30000 1507.00000 96.70000 1590.70000 48.30000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.21000 0.06000 0.12000 0.68000 1 1 10 1 2710010 5 False 3 3.60000 0 5.20839
27 cOe 1590.70000 435.00000 0 3 1590.70000 338.40000 1507.00000 483.40000 1507.00000 386.70000 1590.70000 338.40000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.06000 0.02000 0.12000 0.65000 1 0 11 3 2711030 7 False 3 3.60000 0 15.29443
27 dOe 1507.00000 580.00000 0 5 1507.00000 483.40000 1548.80000 507.50000 1465.10000 652.50000 1423.20000 628.40000 1423.20000 531.70000 1507.00000 483.40000 -99.00000 -99.00000 0 0 0.14000 0.05000 0.12000 0.67000 1 1 11 4 2711040 8 False 2 2.40000 0 21.05025
27 cOe 1423.20000 725.00000 0 3 1423.20000 628.40000 1339.50000 773.40000 1339.50000 676.70000 1423.20000 628.40000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.06000 0.02000 0.12000 0.65000 1 0 11 5 2711050 8 False 3 3.60000 0 26.99499
27 cOe 1339.50000 870.00000 0 3 1339.50000 773.40000 1255.80000 918.40000 1255.80000 821.70000 1339.50000 773.40000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.05000 0.02000 0.12000 0.65000 1 0 11 6 2711060 8 False 3 3.60000 0 33.00357
27 dOe 1255.80000 1015.10000 0 5 1255.80000 918.40000 1297.70000 942.60000 1213.90000 1087.60000 1172.10000 1063.40000 1172.10000 966.70000 1255.80000 918.40000 -99.00000 -99.00000 0 0 0.16000 0.05000 0.12000 0.67000 1 1 11 7 2711070 9 False 2 2.40000 0 38.94963
27 cOe 1172.10000 1160.10000 0 3 1172.10000 1063.40000 1088.40000 1208.40000 1088.40000 1111.70000 1172.10000 1063.40000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.05000 0.02000 0.12000 0.65000 1 0 11 8 2711080 10 False 3 3.60000 0 44.70520
27 aOe 920.90000 1305.10000 1 4 1004.60000 1256.70000 837.20000 1353.40000 837.20000 1256.70000 920.90000 1208.40000 1004.60000 1256.70000 -99.00000 -99.00000 -99.00000 -99.00000 0 0 0.18000 0.06000 0.12000 0.68000 1 1 10 9 2710090 12 False 3 3.60000 1 54.79258
28 FO 837.20000 1160.10000 4 6 753.40000 1208.40000 753.50000 1111.70000 837.20000 1063.40000 920.90000 1111.70000 920.90000 1208.50000 837.20000 1256.80000 753.40000 1208.40000 0 0 0.45000 0.16000 0.13000 0.74000 1 2 9 8 2809080 11 False 3 3.60000 4 54.18345
28 FO 753.50000 1015.10000 4 6 669.70000 1063.40000 669.80000 966.70000 753.50000 918.40000 837.20000 966.70000 837.20000 1063.40000 753.50000 1111.70000 669.70000 1063.40000 0 0 1.84000 0.24000 0.16000 0.79000 1 2 8 7 2808070 11 False 3 3.60000 4 53.41382
28 FM 669.80000 870.00000 4 6 586.00000 918.40000 586.00000 821.70000 669.70000 773.40000 753.50000 821.70000 753.50000 918.40000 669.80000 966.70000 586.00000 918.40000 0 0 5.45000 0.36000 0.24000 0.87000 1 2 7 6 2807060 11 True 3 3.60000 4 52.40786
28 FM 586.00000 725.00000 4 6 502.30000 773.40000 502.30000 676.70000 586.00000 628.40000 669.80000 676.70000 669.70000 773.40000 586.00000 821.70000 502.30000 773.40000 0 0 14.66000 0.54000 0.45000 0.99000 1 2 6 5 2806050 11 False 3 3.60000 4 51.05223
28 FI 502.30000 580.00000 4 6 418.60000 628.40000 418.60000 531.70000 502.30000 483.40000 586.10000 531.70000 586.00000 628.40000 502.30000 676.70000 418.60000 628.40000 0 0 41.01000 0.86000 0.92000 1.19000 1 2 5 4 2805040 12 True 6 7.20000 4 49.10631
28 FI 418.60000 435.00000 4 6 334.80000 483.30000 334.90000 386.70000 418.60000 338.40000 502.30000 386.60000 502.30000 483.40000 418.60000 531.70000 334.80000 483.30000 0 0 82.07000 1.47000 1.86000 1.58000 2 2 4 3 2804030 12 False 6 7.20000 4 46.10067
28 FI 334.90000 290.00000 4 6 251.10000 338.40000 251.20000 241.70000 334.90000 193.40000 418.60000 241.70000 418.60000 338.40000 334.90000 386.70000 251.10000 338.40000 0 0 148.21000 2.75000 2.93000 2.40000 3 3 3 2 2803020 12 False 6 7.20000 4 40.89028
28 FO 920.90000 1015.10000 4 6 837.20000 1063.40000 837.20000 966.70000 921.00000 918.40000 1004.60000 966.70000 1004.70000 1063.30000 920.90000 1111.70000 837.20000 1063.40000 0 0 1.03000 0.18000 0.14000 0.76000 1 2 9 7 2809070 10 False 3 3.60000 4 47.78565
28 FO 837.20000 870.00000 4 6 753.50000 918.40000 753.50000 821.70000 837.30000 773.40000 920.90000 821.70000 921.00000 918.40000 837.20000 966.70000 753.50000 918.40000 0 0 2.38000 0.27000 0.18000 0.82000 1 2 8 6 2808060 10 False 3 3.60000 4 46.10067
28 FM 753.50000 725.00000 4 6 669.70000 773.40000 669.80000 676.70000 753.50000 628.30000 837.20000 676.70000 837.30000 773.40000 753.50000 821.70000 669.70000 773.40000 0 0 6.90000 0.41000 0.27000 0.90000 1 2 7 5 2807050 10 True 3 3.60000 4 43.89569
28 FM 669.80000 580.00000 4 6 586.00000 628.40000 586.10000 531.70000 669.80000 483.40000 753.50000 531.70000 753.50000 628.30000 669.80000 676.70000 586.00000 628.40000 0 0 20.82000 0.61000 0.58000 1.03000 1 2 6 4 2806040 10 False 3 3.60000 4 40.89028
28 FI 586.00000 435.00000 4 6 502.30000 483.40000 502.30000 386.60000 586.10000 338.30000 669.80000 386.70000 669.80000 483.40000 586.10000 531.70000 502.30000 483.40000 0 0 106.99000 0.97000 2.27000 1.26000 3 2 5 3 2805030 3 True 6 7.20000 4 36.58727
28 FI 502.30000 290.00000 4 6 418.60000 338.40000 418.60000 241.70000 502.40000 193.30000 586.00000 241.70000 586.10000 338.30000 502.30000 386.60000 418.60000 338.40000 0 0 91.24000 1.60000 2.01000 1.67000 3 2 4 2 2804020 3 False 6 7.20000 4 29.99974
28 FI 418.60000 145.00000 3 6 334.90000 193.40000 334.90000 96.70000 418.70000 48.30000 502.30000 96.70000 502.40000 193.30000 418.60000 241.70000 334.90000 193.40000 0 0 150.58000 2.75000 2.97000 2.40000 4 3 3 1 2803010 2 False 6 7.20000 3 19.10571
28 FO 1004.60000 870.00000 4 6 921.00000 918.40000 920.90000 821.70000 1004.70000 773.40000 1088.40000 821.70000 1088.40000 918.30000 1004.60000 966.70000 921.00000 918.40000 0 0 1.28000 0.20000 0.15000 0.77000 1 2 9 6 2809060 9 False 3 3.60000 4 40.89310
28 FM 920.90000 725.00000 4 6 837.30000 773.40000 837.20000 676.70000 920.90000 628.30000 1004.70000 676.70000 1004.70000 773.40000 920.90000 821.70000 837.30000 773.40000 0 0 3.37000 0.30000 0.20000 0.83000 1 2 8 5 2808050 9 False 3 3.60000 4 38.21241
28 FM 837.20000 580.00000 4 6 753.50000 628.30000 753.50000 531.70000 837.20000 483.30000 920.90000 531.70000 920.90000 628.30000 837.20000 676.70000 753.50000 628.30000 0 0 8.03000 0.44000 0.30000 0.92000 1 2 7 4 2807040 9 True 3 3.60000 4 34.71365
28 FM 753.50000 435.00000 4 6 669.80000 483.40000 669.80000 386.70000 753.50000 338.40000 837.20000 386.70000 837.20000 483.30000 753.50000 531.70000 669.80000 483.40000 0 0 22.76000 0.64000 0.63000 1.05000 1 2 6 3 2806030 9 False 3 3.60000 4 29.99809
28 FI 669.80000 290.00000 3 6 586.10000 338.30000 586.00000 241.70000 669.80000 193.30000 753.50000 241.60000 753.50000 338.40000 669.80000 386.70000 586.10000 338.30000 0 0 41.81000 0.97000 1.17000 1.26000 2 2 5 2 2805020 3 False 6 7.20000 3 23.41093
28 FI 586.00000 145.00000 3 6 502.40000 193.30000 502.30000 96.70000 586.10000 48.30000 669.80000 96.70000 669.80000 193.30000 586.00000 241.70000 502.40000 193.30000 0 0 81.52000 1.47000 1.85000 1.58000 2 2 4 1 2804010 2 False 6 7.20000 3 13.89813
28 FI 502.30000 0.00000 3 6 418.70000 48.30000 418.60000 -48.40000 502.30000 -96.70000 586.10000 -48.30000 586.10000 48.30000 502.30000 96.70000 418.70000 48.30000 0 0 122.41000 2.16000 2.51000 2.02000 3 3 3 0 2803000 0 False 6 7.20000 3 0.00000
28 FO 1172.10000 870.00000 4 6 1088.40000 918.30000 1088.40000 821.70000 1172.10000 773.40000 1255.80000 821.70000 1255.80000 918.30000 1172.10000 966.70000 1088.40000 918.30000 0 0 0.48000 0.15000 0.13000 0.73000 1 2 10 6 2810060 8 False 3 3.60000 4 36.58493
28 FO 1088.40000 725.00000 4 6 1004.70000 773.40000 1004.70000 676.70000 1088.40000 628.40000 1172.10000 676.70000 1172.10000 773.40000 1088.40000 821.70000 1004.70000 773.40000 0 0 1.43000 0.22000 0.15000 0.78000 1 2 9 5 2809050 8 True 3 3.60000 4 33.66820
28 FM 1004.60000 580.00000 4 6 920.90000 628.30000 920.90000 531.70000 1004.70000 483.30000 1088.30000 531.70000 1088.40000 628.40000 1004.70000 676.70000 920.90000 628.30000 0 0 3.87000 0.31000 0.21000 0.84000 1 2 8 4 2808040 8 False 3 3.60000 4 29.99974
28 FM 920.90000 435.00000 3 6 837.20000 483.30000 837.20000 386.70000 921.00000 338.40000 1004.60000 386.70000 1004.70000 483.30000 920.90000 531.70000 837.20000 483.30000 0 0 8.12000 0.44000 0.30000 0.92000 1 2 7 3 2807030 6 False 3 3.60000 3 25.28436
28 FM 837.20000 290.00000 3 6 753.50000 338.40000 753.50000 241.60000 837.20000 193.30000 920.90000 241.70000 921.00000 338.40000 837.20000 386.70000 753.50000 338.40000 0 0 20.88000 0.61000 0.59000 1.03000 1 2 6 2 2806020 5 False 3 3.60000 3 19.10571
28 FI 753.50000 145.00000 3 6 669.80000 193.30000 669.80000 96.70000 753.50000 48.30000 837.20000 96.70000 837.20000 193.30000 753.50000 241.60000 669.80000 193.30000 0 0 41.13000 0.86000 0.93000 1.19000 1 2 5 1 2805010 2 True 6 7.20000 3 10.89258
28 FI 669.80000 -0.00000 3 6 586.10000 48.30000 586.10000 -48.30000 669.80000 -96.70000 753.50000 -48.30000 753.50000 48.30000 669.80000 96.70000 586.10000 48.30000 0 0 60.00000 1.17000 1.51000 1.39000 2 2 4 0 2804000 0 True 6 7.20000 3 -0.00000
28 FO 1255.80000 725.00000 4 6 1172.10000 773.40000 1172.10000 676.70000 1255.80000 628.40000 1339.50000 676.70000 1339.50000 773.30000 1255.80000 821.70000 1172.10000 773.40000 0 0 0.67000 0.15000 0.14000 0.74000 1 2 10 5 2810050 7 False 3 3.60000 4 29.99875
28 FO 1172.10000 580.00000 3 6 1088.40000 628.40000 1088.30000 531.70000 1172.10000 483.30000 1255.80000 531.70000 1255.80000 628.40000 1172.10000 676.70000 1088.40000 628.40000 0 0 1.63000 0.22000 0.16000 0.78000 1 2 9 4 2809040 7 True 3 3.60000 3 26.32797
28 FM 1088.40000 435.00000 3 6 1004.70000 483.30000 1004.60000 386.70000 1088.40000 338.30000 1172.10000 386.70000 1172.10000 483.30000 1088.30000 531.70000 1004.70000 483.30000 0 0 3.48000 0.30000 0.20000 0.83000 1 2 8 3 2808030 6 True 3 3.60000 3 21.78507
28 FM 1004.60000 290.00000 3 6 921.00000 338.40000 920.90000 241.70000 1004.70000 193.40000 1088.40000 241.70000 1088.40000 338.30000 1004.60000 386.70000 921.00000 338.40000 0 0 6.83000 0.41000 0.27000 0.90000 1 2 7 2 2807020 5 True 3 3.60000 3 16.10195
28 FM 920.90000 145.00000 3 6 837.20000 193.30000 837.20000 96.70000 920.90000 48.30000 1004.60000 96.60000 1004.70000 193.40000 920.90000 241.70000 837.20000 193.30000 0 0 14.91000 0.54000 0.45000 0.99000 1 2 6 1 2806010 4 False 3 3.60000 3 8.94802
28 FM 837.20000 -0.00000 3 6 753.50000 48.30000 753.50000 -48.30000 837.20000 -96.70000 920.90000 -48.30000 920.90000 48.30000 837.20000 96.70000 753.50000 48.30000 0 0 28.31000 0.70000 0.72000 1.09000 1 2 5 0 2805000 1 False 3 3.60000 3 -0.00000
28 FO 1339.50000 580.00000 3 6 1255.80000 628.40000 1255.80000 531.70000 1339.60000 483.40000 1423.20000 531.70000 1423.30000 628.40000 1339.50000 676.70000 1255.80000 628.40000 0 0 0.66000 0.15000 0.14000 0.73000 1 2 10 4 2810040 7 False 3 3.60000 3 23.41249
